age,workclass,education,marital-status,occupation,race,gender,hours-per-week,native-country,income
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
